COUNTRY,Country,COMMODITY,Commodity,VARIABLE,Variable,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
OECD,OECD countries,BT,Butter,QP,Production,2028,2028,TONNE,Tonnes,3,Thousands,,,4778.227565,,
OECD,OECD countries,BT,Butter,IM,Imports,1990,1990,TONNE,Tonnes,3,Thousands,,,19.59436359,,
OECD,OECD countries,BT,Butter,IM,Imports,1991,1991,TONNE,Tonnes,3,Thousands,,,38.68369781,,
OECD,OECD countries,BT,Butter,IM,Imports,1992,1992,TONNE,Tonnes,3,Thousands,,,24.53642684,,
OECD,OECD countries,BT,Butter,IM,Imports,1993,1993,TONNE,Tonnes,3,Thousands,,,24.03309365,,
OECD,OECD countries,BT,Butter,IM,Imports,1994,1994,TONNE,Tonnes,3,Thousands,,,17.57770193,,
OECD,OECD countries,BT,Butter,IM,Imports,1995,1995,TONNE,Tonnes,3,Thousands,,,18.69588377,,
OECD,OECD countries,BT,Butter,IM,Imports,1996,1996,TONNE,Tonnes,3,Thousands,,,24.41525708,,
OECD,OECD countries,BT,Butter,IM,Imports,1997,1997,TONNE,Tonnes,3,Thousands,,,26.8898031,,
OECD,OECD countries,BT,Butter,IM,Imports,1998,1998,TONNE,Tonnes,3,Thousands,,,52.26265003,,
OECD,OECD countries,BT,Butter,IM,Imports,1999,1999,TONNE,Tonnes,3,Thousands,,,72.80539116,,
OECD,OECD countries,BT,Butter,IM,Imports,2000,2000,TONNE,Tonnes,3,Thousands,,,278.946745,,
OECD,OECD countries,BT,Butter,IM,Imports,2001,2001,TONNE,Tonnes,3,Thousands,,,302.6557012,,
OECD,OECD countries,BT,Butter,IM,Imports,2002,2002,TONNE,Tonnes,3,Thousands,,,298.0761329,,
OECD,OECD countries,BT,Butter,IM,Imports,2003,2003,TONNE,Tonnes,3,Thousands,,,338.034085,,
OECD,OECD countries,BT,Butter,IM,Imports,2004,2004,TONNE,Tonnes,3,Thousands,,,342.9518415,,
OECD,OECD countries,BT,Butter,IM,Imports,2005,2005,TONNE,Tonnes,3,Thousands,,,359.2192984,,
OECD,OECD countries,BT,Butter,IM,Imports,2006,2006,TONNE,Tonnes,3,Thousands,,,369.9730761,,
OECD,OECD countries,BT,Butter,IM,Imports,2007,2007,TONNE,Tonnes,3,Thousands,,,338.8769054,,
OECD,OECD countries,BT,Butter,IM,Imports,2008,2008,TONNE,Tonnes,3,Thousands,,,259.0065254,,
OECD,OECD countries,BT,Butter,IM,Imports,2009,2009,TONNE,Tonnes,3,Thousands,,,270.7260272,,
OECD,OECD countries,BT,Butter,IM,Imports,2010,2010,TONNE,Tonnes,3,Thousands,,,240.1799522,,
OECD,OECD countries,BT,Butter,IM,Imports,2011,2011,TONNE,Tonnes,3,Thousands,,,259.3953897,,
OECD,OECD countries,BT,Butter,IM,Imports,2012,2012,TONNE,Tonnes,3,Thousands,,,254.2298717,,
OECD,OECD countries,BT,Butter,IM,Imports,2013,2013,TONNE,Tonnes,3,Thousands,,,257.3829596,,
OECD,OECD countries,BT,Butter,IM,Imports,2014,2014,TONNE,Tonnes,3,Thousands,,,263.9084953,,
OECD,OECD countries,BT,Butter,IM,Imports,2015,2015,TONNE,Tonnes,3,Thousands,,,279.1982862,,
OECD,OECD countries,BT,Butter,IM,Imports,2016,2016,TONNE,Tonnes,3,Thousands,,,308.7632139,,
OECD,OECD countries,BT,Butter,IM,Imports,2017,2017,TONNE,Tonnes,3,Thousands,,,299.1979469,,
OECD,OECD countries,BT,Butter,IM,Imports,2018,2018,TONNE,Tonnes,3,Thousands,,,326.7654594,,
OECD,OECD countries,BT,Butter,IM,Imports,2019,2019,TONNE,Tonnes,3,Thousands,,,331.9283686,,
OECD,OECD countries,BT,Butter,IM,Imports,2020,2020,TONNE,Tonnes,3,Thousands,,,358.0339031,,
OECD,OECD countries,BT,Butter,IM,Imports,2021,2021,TONNE,Tonnes,3,Thousands,,,369.2498216,,
OECD,OECD countries,BT,Butter,IM,Imports,2022,2022,TONNE,Tonnes,3,Thousands,,,375.6567624,,
OECD,OECD countries,BT,Butter,IM,Imports,2023,2023,TONNE,Tonnes,3,Thousands,,,374.7867947,,
OECD,OECD countries,BT,Butter,IM,Imports,2024,2024,TONNE,Tonnes,3,Thousands,,,377.3587427,,
OECD,OECD countries,BT,Butter,IM,Imports,2025,2025,TONNE,Tonnes,3,Thousands,,,380.755896,,
OECD,OECD countries,BT,Butter,IM,Imports,2026,2026,TONNE,Tonnes,3,Thousands,,,382.4698458,,
OECD,OECD countries,BT,Butter,IM,Imports,2027,2027,TONNE,Tonnes,3,Thousands,,,386.6063858,,
OECD,OECD countries,BT,Butter,IM,Imports,2028,2028,TONNE,Tonnes,3,Thousands,,,388.9199755,,
OECD,OECD countries,BT,Butter,QC,Consumption,1990,1990,TONNE,Tonnes,3,Thousands,,,964.4737159,,
OECD,OECD countries,BT,Butter,QC,Consumption,1991,1991,TONNE,Tonnes,3,Thousands,,,1037.394161,,
OECD,OECD countries,BT,Butter,QC,Consumption,1992,1992,TONNE,Tonnes,3,Thousands,,,1102.706292,,
OECD,OECD countries,BT,Butter,QC,Consumption,1993,1993,TONNE,Tonnes,3,Thousands,,,1099.129999,,
OECD,OECD countries,BT,Butter,QC,Consumption,1994,1994,TONNE,Tonnes,3,Thousands,,,1129.545653,,
OECD,OECD countries,BT,Butter,QC,Consumption,1995,1995,TONNE,Tonnes,3,Thousands,,,1046.118495,,
OECD,OECD countries,BT,Butter,QC,Consumption,1996,1996,TONNE,Tonnes,3,Thousands,,,1023.771142,,
OECD,OECD countries,BT,Butter,QC,Consumption,1997,1997,TONNE,Tonnes,3,Thousands,,,1034.452737,,
OECD,OECD countries,BT,Butter,QC,Consumption,1998,1998,TONNE,Tonnes,3,Thousands,,,1103.99615,,
OECD,OECD countries,BT,Butter,QC,Consumption,1999,1999,TONNE,Tonnes,3,Thousands,,,1180.117693,,
OECD,OECD countries,BT,Butter,QC,Consumption,2000,2000,TONNE,Tonnes,3,Thousands,,,3246.447955,,
OECD,OECD countries,BT,Butter,QC,Consumption,2001,2001,TONNE,Tonnes,3,Thousands,,,3254.905185,,
OECD,OECD countries,BT,Butter,QC,Consumption,2002,2002,TONNE,Tonnes,3,Thousands,,,2781.817509,,
OECD,OECD countries,BT,Butter,QC,Consumption,2003,2003,TONNE,Tonnes,3,Thousands,,,2960.947714,,
OECD,OECD countries,BT,Butter,QC,Consumption,2004,2004,TONNE,Tonnes,3,Thousands,,,2794.366078,,
OECD,OECD countries,BT,Butter,QC,Consumption,2005,2005,TONNE,Tonnes,3,Thousands,,,2854.017374,,
OECD,OECD countries,BT,Butter,QC,Consumption,2006,2006,TONNE,Tonnes,3,Thousands,,,2906.564946,,
OECD,OECD countries,BT,Butter,QC,Consumption,2007,2007,TONNE,Tonnes,3,Thousands,,,3230.544891,,
OECD,OECD countries,BT,Butter,QC,Consumption,2008,2008,TONNE,Tonnes,3,Thousands,,,3144.20001,,
OECD,OECD countries,BT,Butter,QC,Consumption,2009,2009,TONNE,Tonnes,3,Thousands,,,3181.44449,,
OECD,OECD countries,BT,Butter,QC,Consumption,2010,2010,TONNE,Tonnes,3,Thousands,,,3270.002157,,
OECD,OECD countries,BT,Butter,QC,Consumption,2011,2011,TONNE,Tonnes,3,Thousands,,,3333.522399,,
OECD,OECD countries,BT,Butter,QC,Consumption,2012,2012,TONNE,Tonnes,3,Thousands,,,3477.992322,,
OECD,OECD countries,BT,Butter,QC,Consumption,2013,2013,TONNE,Tonnes,3,Thousands,,,3499.466163,,
OECD,OECD countries,BT,Butter,QC,Consumption,2014,2014,TONNE,Tonnes,3,Thousands,,,3575.072253,,
OECD,OECD countries,BT,Butter,QC,Consumption,2015,2015,TONNE,Tonnes,3,Thousands,,,3673.616718,,
OECD,OECD countries,BT,Butter,QC,Consumption,2016,2016,TONNE,Tonnes,3,Thousands,,,3771.446536,,
OECD,OECD countries,BT,Butter,QC,Consumption,2017,2017,TONNE,Tonnes,3,Thousands,,,3797.141688,,
OECD,OECD countries,BT,Butter,QC,Consumption,2018,2018,TONNE,Tonnes,3,Thousands,,,3772.126643,,
OECD,OECD countries,BT,Butter,QC,Consumption,2019,2019,TONNE,Tonnes,3,Thousands,,,3830.25471,,
OECD,OECD countries,BT,Butter,QC,Consumption,2020,2020,TONNE,Tonnes,3,Thousands,,,3863.030932,,
OECD,OECD countries,BT,Butter,QC,Consumption,2021,2021,TONNE,Tonnes,3,Thousands,,,3905.704681,,
OECD,OECD countries,BT,Butter,QC,Consumption,2022,2022,TONNE,Tonnes,3,Thousands,,,3945.941235,,
OECD,OECD countries,BT,Butter,QC,Consumption,2023,2023,TONNE,Tonnes,3,Thousands,,,3977.425623,,
OECD,OECD countries,BT,Butter,QC,Consumption,2024,2024,TONNE,Tonnes,3,Thousands,,,4006.562858,,
OECD,OECD countries,BT,Butter,QC,Consumption,2025,2025,TONNE,Tonnes,3,Thousands,,,4040.148079,,
OECD,OECD countries,BT,Butter,QC,Consumption,2026,2026,TONNE,Tonnes,3,Thousands,,,4068.482039,,
OECD,OECD countries,BT,Butter,QC,Consumption,2027,2027,TONNE,Tonnes,3,Thousands,,,4099.281309,,
OECD,OECD countries,BT,Butter,QC,Consumption,2028,2028,TONNE,Tonnes,3,Thousands,,,4125.161385,,
OECD,OECD countries,CH,Cheese,IM,Imports,1990,1990,TONNE,Tonnes,3,Thousands,,,321.039632,,
OECD,OECD countries,CH,Cheese,IM,Imports,1991,1991,TONNE,Tonnes,3,Thousands,,,345.6857742,,
OECD,OECD countries,CH,Cheese,IM,Imports,1992,1992,TONNE,Tonnes,3,Thousands,,,360.420942,,
OECD,OECD countries,CH,Cheese,IM,Imports,1993,1993,TONNE,Tonnes,3,Thousands,,,395.8573611,,
OECD,OECD countries,CH,Cheese,IM,Imports,1994,1994,TONNE,Tonnes,3,Thousands,,,418.1555906,,
OECD,OECD countries,CH,Cheese,IM,Imports,1995,1995,TONNE,Tonnes,3,Thousands,,,426.5819586,,
OECD,OECD countries,CH,Cheese,IM,Imports,1996,1996,TONNE,Tonnes,3,Thousands,,,453.784413,,
OECD,OECD countries,CH,Cheese,IM,Imports,1997,1997,TONNE,Tonnes,3,Thousands,,,453.7933766,,
OECD,OECD countries,CH,Cheese,IM,Imports,1998,1998,TONNE,Tonnes,3,Thousands,,,477.7905602,,
OECD,OECD countries,CH,Cheese,IM,Imports,1999,1999,TONNE,Tonnes,3,Thousands,,,546.1622304,,
OECD,OECD countries,CH,Cheese,IM,Imports,2000,2000,TONNE,Tonnes,3,Thousands,,,1005.889377,,
OECD,OECD countries,CH,Cheese,IM,Imports,2001,2001,TONNE,Tonnes,3,Thousands,,,1059.597865,,
OECD,OECD countries,CH,Cheese,IM,Imports,2002,2002,TONNE,Tonnes,3,Thousands,,,1079.636859,,
OECD,OECD countries,CH,Cheese,IM,Imports,2003,2003,TONNE,Tonnes,3,Thousands,,,1137.810765,,
OECD,OECD countries,CH,Cheese,IM,Imports,2004,2004,TONNE,Tonnes,3,Thousands,,,1172.822075,,
OECD,OECD countries,CH,Cheese,IM,Imports,2005,2005,TONNE,Tonnes,3,Thousands,,,1191.398463,,
OECD,OECD countries,CH,Cheese,IM,Imports,2006,2006,TONNE,Tonnes,3,Thousands,,,1232.053112,,
OECD,OECD countries,CH,Cheese,IM,Imports,2007,2007,TONNE,Tonnes,3,Thousands,,,1276.944235,,
OECD,OECD countries,CH,Cheese,IM,Imports,2008,2008,TONNE,Tonnes,3,Thousands,,,1200.136543,,
OECD,OECD countries,CH,Cheese,IM,Imports,2009,2009,TONNE,Tonnes,3,Thousands,,,1197.015241,,
OECD,OECD countries,CH,Cheese,IM,Imports,2010,2010,TONNE,Tonnes,3,Thousands,,,1250.999371,,
OECD,OECD countries,CH,Cheese,IM,Imports,2011,2011,TONNE,Tonnes,3,Thousands,,,1280.019815,,
OECD,OECD countries,CH,Cheese,IM,Imports,2012,2012,TONNE,Tonnes,3,Thousands,,,1364.441203,,
OECD,OECD countries,CH,Cheese,IM,Imports,2013,2013,TONNE,Tonnes,3,Thousands,,,1401.968266,,
OECD,OECD countries,CH,Cheese,IM,Imports,2014,2014,TONNE,Tonnes,3,Thousands,,,1467.437391,,
OECD,OECD countries,CH,Cheese,IM,Imports,2015,2015,TONNE,Tonnes,3,Thousands,,,1517.607881,,
OECD,OECD countries,CH,Cheese,IM,Imports,2016,2016,TONNE,Tonnes,3,Thousands,,,1554.976679,,
OECD,OECD countries,CH,Cheese,IM,Imports,2017,2017,TONNE,Tonnes,3,Thousands,,,1656.963303,,
OECD,OECD countries,CH,Cheese,IM,Imports,2018,2018,TONNE,Tonnes,3,Thousands,,,1646.858791,,
OECD,OECD countries,CH,Cheese,IM,Imports,2019,2019,TONNE,Tonnes,3,Thousands,,,1666.92146,,
OECD,OECD countries,CH,Cheese,IM,Imports,2020,2020,TONNE,Tonnes,3,Thousands,,,1684.990597,,
OECD,OECD countries,CH,Cheese,IM,Imports,2021,2021,TONNE,Tonnes,3,Thousands,,,1712.434246,,
OECD,OECD countries,CH,Cheese,IM,Imports,2022,2022,TONNE,Tonnes,3,Thousands,,,1743.457643,,
OECD,OECD countries,CH,Cheese,IM,Imports,2023,2023,TONNE,Tonnes,3,Thousands,,,1765.765246,,
OECD,OECD countries,CH,Cheese,IM,Imports,2024,2024,TONNE,Tonnes,3,Thousands,,,1786.020422,,
OECD,OECD countries,CH,Cheese,IM,Imports,2025,2025,TONNE,Tonnes,3,Thousands,,,1807.414663,,
OECD,OECD countries,CH,Cheese,IM,Imports,2026,2026,TONNE,Tonnes,3,Thousands,,,1827.561829,,
OECD,OECD countries,CH,Cheese,IM,Imports,2027,2027,TONNE,Tonnes,3,Thousands,,,1843.734391,,
OECD,OECD countries,CH,Cheese,IM,Imports,2028,2028,TONNE,Tonnes,3,Thousands,,,1859.458754,,
OECD,OECD countries,CH,Cheese,EX,Exports,1990,1990,TONNE,Tonnes,3,Thousands,,,265.5098195,,
OECD,OECD countries,CH,Cheese,EX,Exports,1991,1991,TONNE,Tonnes,3,Thousands,,,286.4745144,,
OECD,OECD countries,CH,Cheese,EX,Exports,1992,1992,TONNE,Tonnes,3,Thousands,,,304.4756597,,
OECD,OECD countries,CH,Cheese,EX,Exports,1993,1993,TONNE,Tonnes,3,Thousands,,,327.1712561,,
OECD,OECD countries,CH,Cheese,EX,Exports,1994,1994,TONNE,Tonnes,3,Thousands,,,363.1896664,,
OECD,OECD countries,CH,Cheese,EX,Exports,1995,1995,TONNE,Tonnes,3,Thousands,,,424.5797,,
OECD,OECD countries,CH,Cheese,EX,Exports,1996,1996,TONNE,Tonnes,3,Thousands,,,429.205415,,
OECD,OECD countries,CH,Cheese,EX,Exports,1997,1997,TONNE,Tonnes,3,Thousands,,,518.3123175,,
OECD,OECD countries,CH,Cheese,EX,Exports,1998,1998,TONNE,Tonnes,3,Thousands,,,520.1035477,,
OECD,OECD countries,CH,Cheese,EX,Exports,1999,1999,TONNE,Tonnes,3,Thousands,,,548.9991721,,
OECD,OECD countries,CH,Cheese,EX,Exports,2000,2000,TONNE,Tonnes,3,Thousands,,,673.3064179,,
OECD,OECD countries,CH,Cheese,EX,Exports,2001,2001,TONNE,Tonnes,3,Thousands,,,697.9726298,,
OECD,OECD countries,CH,Cheese,EX,Exports,2002,2002,TONNE,Tonnes,3,Thousands,,,1176.37349,,
OECD,OECD countries,CH,Cheese,EX,Exports,2003,2003,TONNE,Tonnes,3,Thousands,,,1494.00293,,
OECD,OECD countries,CH,Cheese,EX,Exports,2004,2004,TONNE,Tonnes,3,Thousands,,,1543.270521,,
OECD,OECD countries,CH,Cheese,EX,Exports,2005,2005,TONNE,Tonnes,3,Thousands,,,1493.858783,,
OECD,OECD countries,CH,Cheese,EX,Exports,2006,2006,TONNE,Tonnes,3,Thousands,,,1450.372419,,
OECD,OECD countries,CH,Cheese,EX,Exports,2007,2007,TONNE,Tonnes,3,Thousands,,,1646.234156,,
OECD,OECD countries,CH,Cheese,EX,Exports,2008,2008,TONNE,Tonnes,3,Thousands,,,1822.789166,,
OECD,OECD countries,CH,Cheese,EX,Exports,2009,2009,TONNE,Tonnes,3,Thousands,,,1648.164223,,
OECD,OECD countries,CH,Cheese,EX,Exports,2010,2010,TONNE,Tonnes,3,Thousands,,,1939.172674,,
OECD,OECD countries,CH,Cheese,EX,Exports,2011,2011,TONNE,Tonnes,3,Thousands,,,1955.674584,,
OECD,OECD countries,CH,Cheese,EX,Exports,2012,2012,TONNE,Tonnes,3,Thousands,,,2147.543377,,
OECD,OECD countries,CH,Cheese,EX,Exports,2013,2013,TONNE,Tonnes,3,Thousands,,,2304.550877,,
OECD,OECD countries,CH,Cheese,EX,Exports,2014,2014,TONNE,Tonnes,3,Thousands,,,2214.491691,,
OECD,OECD countries,CH,Cheese,EX,Exports,2015,2015,TONNE,Tonnes,3,Thousands,,,2243.127885,,
OECD,OECD countries,CH,Cheese,EX,Exports,2016,2016,TONNE,Tonnes,3,Thousands,,,2395.176181,,
OECD,OECD countries,CH,Cheese,EX,Exports,2017,2017,TONNE,Tonnes,3,Thousands,,,2461.493004,,
OECD,OECD countries,CH,Cheese,EX,Exports,2018,2018,TONNE,Tonnes,3,Thousands,,,2462.386427,,
OECD,OECD countries,CH,Cheese,EX,Exports,2019,2019,TONNE,Tonnes,3,Thousands,,,2550.287347,,
OECD,OECD countries,CH,Cheese,EX,Exports,2020,2020,TONNE,Tonnes,3,Thousands,,,2632.958573,,
OECD,OECD countries,CH,Cheese,EX,Exports,2021,2021,TONNE,Tonnes,3,Thousands,,,2701.219537,,
OECD,OECD countries,CH,Cheese,EX,Exports,2022,2022,TONNE,Tonnes,3,Thousands,,,2753.500696,,
OECD,OECD countries,CH,Cheese,EX,Exports,2023,2023,TONNE,Tonnes,3,Thousands,,,2802.143517,,
OECD,OECD countries,CH,Cheese,EX,Exports,2024,2024,TONNE,Tonnes,3,Thousands,,,2852.491691,,
OECD,OECD countries,CH,Cheese,EX,Exports,2025,2025,TONNE,Tonnes,3,Thousands,,,2901.904863,,
OECD,OECD countries,CH,Cheese,EX,Exports,2026,2026,TONNE,Tonnes,3,Thousands,,,2950.399613,,
OECD,OECD countries,CH,Cheese,EX,Exports,2027,2027,TONNE,Tonnes,3,Thousands,,,2996.255616,,
OECD,OECD countries,CH,Cheese,EX,Exports,2028,2028,TONNE,Tonnes,3,Thousands,,,3037.617172,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1990,1990,TONNE,Tonnes,3,Thousands,,,-55.52971245,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1991,1991,TONNE,Tonnes,3,Thousands,,,-59.21115987,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1992,1992,TONNE,Tonnes,3,Thousands,,,-55.94518246,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1993,1993,TONNE,Tonnes,3,Thousands,,,-68.686005,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1994,1994,TONNE,Tonnes,3,Thousands,,,-54.96582414,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1995,1995,TONNE,Tonnes,3,Thousands,,,-2.002158747,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1996,1996,TONNE,Tonnes,3,Thousands,,,-24.57889793,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1997,1997,TONNE,Tonnes,3,Thousands,,,64.50904129,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1998,1998,TONNE,Tonnes,3,Thousands,,,42.30308777,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,1999,1999,TONNE,Tonnes,3,Thousands,,,2.847041709,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2000,2000,TONNE,Tonnes,3,Thousands,,,-176.2185584,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2001,2001,TONNE,Tonnes,3,Thousands,,,-191.0166358,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2002,2002,TONNE,Tonnes,3,Thousands,,,96.80673137,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2003,2003,TONNE,Tonnes,3,Thousands,,,356.2422647,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2004,2004,TONNE,Tonnes,3,Thousands,,,370.4185458,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2005,2005,TONNE,Tonnes,3,Thousands,,,302.4904202,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2006,2006,TONNE,Tonnes,3,Thousands,,,226.0018597,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2007,2007,TONNE,Tonnes,3,Thousands,,,369.2900208,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2008,2008,TONNE,Tonnes,3,Thousands,,,622.6527228,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2009,2009,TONNE,Tonnes,3,Thousands,,,451.1490836,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2010,2010,TONNE,Tonnes,3,Thousands,,,688.1734025,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2011,2011,TONNE,Tonnes,3,Thousands,,,675.6548697,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2012,2012,TONNE,Tonnes,3,Thousands,,,783.1022742,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2013,2013,TONNE,Tonnes,3,Thousands,,,902.582712,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2014,2014,TONNE,Tonnes,3,Thousands,,,747.0543987,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2015,2015,TONNE,Tonnes,3,Thousands,,,725.5201042,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2016,2016,TONNE,Tonnes,3,Thousands,,,840.1996042,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2017,2017,TONNE,Tonnes,3,Thousands,,,804.5298005,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2018,2018,TONNE,Tonnes,3,Thousands,,,815.5277357,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2019,2019,TONNE,Tonnes,3,Thousands,,,883.3659867,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2020,2020,TONNE,Tonnes,3,Thousands,,,947.9680765,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2021,2021,TONNE,Tonnes,3,Thousands,,,988.7853909,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2022,2022,TONNE,Tonnes,3,Thousands,,,1010.043153,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2023,2023,TONNE,Tonnes,3,Thousands,,,1036.378371,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2024,2024,TONNE,Tonnes,3,Thousands,,,1066.471369,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2025,2025,TONNE,Tonnes,3,Thousands,,,1094.4903,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2026,2026,TONNE,Tonnes,3,Thousands,,,1122.837883,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2027,2027,TONNE,Tonnes,3,Thousands,,,1152.521325,,
OECD,OECD countries,CH,Cheese,NT,Trade balance,2028,2028,TONNE,Tonnes,3,Thousands,,,1178.158518,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1990,1990,KG_HAB,Kilograms per capita,0,Units,,,3.568821154,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1991,1991,KG_HAB,Kilograms per capita,0,Units,,,3.62730042,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1992,1992,KG_HAB,Kilograms per capita,0,Units,,,3.771237429,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1993,1993,KG_HAB,Kilograms per capita,0,Units,,,3.841489502,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1994,1994,KG_HAB,Kilograms per capita,0,Units,,,3.930342481,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1995,1995,KG_HAB,Kilograms per capita,0,Units,,,3.967080534,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1996,1996,KG_HAB,Kilograms per capita,0,Units,,,4.073753638,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1997,1997,KG_HAB,Kilograms per capita,0,Units,,,4.166883368,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1998,1998,KG_HAB,Kilograms per capita,0,Units,,,4.243161912,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,1999,1999,KG_HAB,Kilograms per capita,0,Units,,,4.418328374,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2000,2000,KG_HAB,Kilograms per capita,0,Units,,,10.82274965,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2001,2001,KG_HAB,Kilograms per capita,0,Units,,,11.08939016,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2002,2002,KG_HAB,Kilograms per capita,0,Units,,,11.42438697,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2003,2003,KG_HAB,Kilograms per capita,0,Units,,,11.27181341,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2004,2004,KG_HAB,Kilograms per capita,0,Units,,,11.51817258,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2005,2005,KG_HAB,Kilograms per capita,0,Units,,,11.83333038,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2006,2006,KG_HAB,Kilograms per capita,0,Units,,,12.05754349,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2007,2007,KG_HAB,Kilograms per capita,0,Units,,,12.06330916,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2008,2008,KG_HAB,Kilograms per capita,0,Units,,,11.89613271,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2009,2009,KG_HAB,Kilograms per capita,0,Units,,,12.03741472,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2010,2010,KG_HAB,Kilograms per capita,0,Units,,,11.95810574,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2011,2011,KG_HAB,Kilograms per capita,0,Units,,,12.02778261,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2012,2012,KG_HAB,Kilograms per capita,0,Units,,,12.17502756,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2013,2013,KG_HAB,Kilograms per capita,0,Units,,,12.00906627,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2014,2014,KG_HAB,Kilograms per capita,0,Units,,,12.25575142,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2015,2015,KG_HAB,Kilograms per capita,0,Units,,,12.64519436,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2016,2016,KG_HAB,Kilograms per capita,0,Units,,,12.92783919,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2017,2017,KG_HAB,Kilograms per capita,0,Units,,,13.12254097,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2018,2018,KG_HAB,Kilograms per capita,0,Units,,,13.26112881,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2019,2019,KG_HAB,Kilograms per capita,0,Units,,,13.39226792,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2020,2020,KG_HAB,Kilograms per capita,0,Units,,,13.40649682,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2021,2021,KG_HAB,Kilograms per capita,0,Units,,,13.49624044,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2022,2022,KG_HAB,Kilograms per capita,0,Units,,,13.59479003,,
OECD,OECD countries,CH,Cheese,PC,Human consumption per capita,2023,2023,KG_HAB,Kilograms per capita,0,Units,,,13.66198872,,
